,baseMean,log2FoldChange,inferential_status
SMOC2,13.811921512548436,1.8652697172397665,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SLC31A1,91.93593364677493,0.6606724252148175,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TOR1A,183.6351134961348,0.45790547818316585,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GPATCH8,410.7210268203126,-0.45674142679301066,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FXYD2,9.50684792265504,-1.792811428631465,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CNTNAP3B,257.78685420949427,-0.7381906400737025,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NRAS,256.77683634099003,0.46739934348397044,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CFAP298,290.78728879745034,-0.4838471543559007,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GABPB2,78.89800540389528,-0.6762677743979227,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RNASEH2B-AS1,6.3543648010346745,2.125982540419422,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PSAT1,4.292208422657497,-2.483403146936692,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CORO1C,348.6661994916875,0.6011160372731095,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ANAPC16,1080.0843622240402,-0.38843579982687326,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PIGW,30.110844776662457,1.0757872151507257,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TM9SF2,591.3087198248311,0.3822521169688758,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
OLFML2A,578.4431847338288,-0.7362393849760573,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CCDC9,74.33372150405128,-0.7201855007991973,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
AURKAIP1,787.2387355809478,0.37007500244825037,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CEP63,162.3529188466063,-0.5683048375204534,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FLT1,2310.886197917889,-0.3815715117222299,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DISC1,81.82563882320942,0.7901352438167282,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CCNA2,21.16817643384707,1.6188709651525846,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MYCT1,1017.7296312317297,-0.3708845007315548,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SLC9A1,95.45935869462551,0.7762215271025039,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
UBR1,209.38779001457036,-0.5046357667941873,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TPM4,3953.937691810701,0.38103677406359365,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LAMTOR2,652.075851771071,0.3609288823157669,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
IL6ST,3523.763047638723,-0.4847494927264779,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CDC42,2701.086336623186,-0.33387640814185887,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
UFD1,445.2410159698884,0.43183431688512725,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MCPH1-AS1,8.295606638532194,2.21742075488321,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
VPS37B,247.3643299785494,-0.6325912682885646,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ADCY7,24.33565486773238,1.1244247359067243,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NAA15,280.97341057441224,-0.43886931612859087,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
STX1A,23.298758457222302,1.133223504111396,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CAPN11,83.26456572824229,0.8184333677099785,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
WDR4,46.78431021374025,0.8386897182768136,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PNPLA7,7.7198439734601765,-1.8492194798863348,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DNAJC11,100.92904718969352,0.5876751328557229,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TANGO2,56.887477084904404,0.739364767748772,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CNTNAP1,11.080392451162565,2.3853235159975767,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MTIF3,573.9172099740214,-0.35462788540968154,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ACO2,216.13918481531724,0.4657383577682213,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DTL,40.549303539738325,1.0087761220993356,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
AVIL,40.46343115238595,1.2178105054933916,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
UBE2S,477.256392212323,-0.4445502226102043,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CACNB3,52.21934965624136,0.9186258524179673,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NTRK2,13.490387702170084,-2.1365878212088183,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DNAJC21,680.2446640852096,-0.38319606342208584,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ISCU,812.1800754985264,-0.3914223367710554,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ATL1,65.62725552177453,0.9509188608037331,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GSTP1,1882.266097142499,-0.35070459344167304,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SSNA1,459.81035785930464,0.37378394734540116,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FBXW7,509.02284003045963,0.5153499896989455,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SLC16A6,8.241662379203174,2.0285549454320515,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NUDT16,279.75673250209513,-0.4852949653907031,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CATSPERG,38.00415198129203,-1.278246709110988,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GSTO1,1138.0120859828114,0.521147421079216,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DMAP1,140.62916382375099,-0.4835027429379221,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SGO1,10.65320047790522,1.8071939226273503,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
AAR2,81.72882898672333,0.7671137228997268,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SELENOT,420.7630198279299,0.43141470405924015,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
UCHL3,119.66521380198371,0.5292364571746931,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
BIRC5,40.65825957643941,1.1829393935698531,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
S100A9,59.22762436715043,-2.508963716631659,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
AIFM2,18.51181805378195,-1.153606972215449,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RSPH1,3.83940888771655,2.7536920545976833,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ANK3,29.929558822859544,-1.6907856437877955,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NOTCH2,31.729011503407445,1.331917723921572,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LRMDA,198.3172574785783,-0.49022785521283274,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
BAZ1A,1053.6348184186718,-0.5065023273434113,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
IGLC3,38.66679643100031,5.417925301423154,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SEMA4B,27.555494695875918,1.0843439890040474,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TNFRSF19,15.377735077847225,-1.5001173192734658,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GPC6,4.884872376775213,2.48929764197955,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FLOT1,1187.3677820573255,-0.3784463732937827,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CACNB1,10.028639999123246,1.5209735864777127,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TRAPPC2,64.25378327451232,0.8381858878390096,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CYP27C1,3.688177475462498,3.524065506085759,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PRKRA,219.02204916861726,0.5168045580134973,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
POMP,1621.1629813030577,0.4216346163404892,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GINS3,42.06914057535686,0.9072765134899848,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SLC39A14,172.06764662672114,0.819029707478796,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SPATC1L,113.23880046139041,0.671653440383636,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
THOC6,87.34002260734246,0.5880097093952799,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NFKBIA,7502.4714335624385,-1.678596857799333,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TBRG4,85.21586834337745,0.6414369781264108,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
EBP,114.19938216401941,0.7290456466704978,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ITPR1-DT,6.114203613806985,2.0247403508472575,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NDUFAF5,51.15852004513465,0.8212171798990492,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TFRC,107.58509861154039,0.9194280946038896,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RAB3GAP1,413.5340781318317,0.46089710253816385,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FZD4,729.8497627639393,-0.5520953651416088,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NFATC4,13.704940217489295,1.4505994199351961,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
AKIRIN1,339.02282961298505,-0.5510257381268462,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZNF331,227.51816621273585,-0.9051191839125008,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
KIF24,3.2159489401421637,3.322820063962745,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
BST1,27.744945727579793,1.5689457865194412,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
YJU2,82.7283638407179,-0.6273279179564353,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RPL36AL,2542.837268201376,-0.3816761285741598,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MEGF9,91.60857476879093,0.7167406511379106,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SAFB2,419.33237292674187,-0.4652865373481387,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
IRAK1,164.43667729731004,0.4862598175338062,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GPR107,145.92679254972288,0.5058067427687174,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ELOVL7,4.971529558095255,-2.526384000709931,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RSBN1L,495.81811898359604,-0.38277811729294675,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
INO80D,323.4669902965074,-0.45706916109757084,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SLC16A1,180.6668803414766,-0.7212275459618445,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TSC1,133.2101764709801,-0.5306245910586833,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SVIP,401.1123863664048,0.46375960290367346,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LINC00511,4.230306493605879,2.7498214505434673,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PLAA,128.32699534304393,0.5036510072224817,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZNF532,174.05998451358172,0.5769940141230918,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
