repeat,outer_fold,model,gene,selected_probe,n_candidate_probes,training_mean_expression,tie_count,selection_rule
0,3,candidate,AMBRA1,11741563_a_at,3,6.4175266875000005,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,ATG5,11718147_a_at,3,6.4031758750000005,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,ATG7,11750782_a_at,3,5.837413843749999,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,BAK1,11748849_a_at,5,7.209587125,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,BAX,11742537_a_at,2,6.3417340625000005,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,BBC3,11727707_a_at,2,8.31899459375,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,BCL2,11721376_at,6,7.28821971875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,BCL2L1,11739958_x_at,3,9.695663906250001,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,BCL2L13,11747880_a_at,7,7.55812228125,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,BID,11732218_x_at,4,8.29398871875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,BNIP3,11743084_s_at,2,5.4899785,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,BNIP3L,11746802_x_at,6,11.10762590625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,CALCOCO2,11744395_s_at,5,8.5207745625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,CCL5,11753810_a_at,3,10.85426840625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,CHUK,11754797_a_at,1,6.62679259375,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,CXCL10,11720298_at,1,5.01375321875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,DNM1,11761584_x_at,3,5.32132521875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,DNM1L,11742435_a_at,4,7.34551028125,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,DNM2,11735759_a_at,3,9.30857325,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,EIF4EBP1,11718284_x_at,3,7.2382343125,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,FIS1,11723286_a_at,1,8.26017821875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,FKBP8,11743133_a_at,3,7.333712875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,FUNDC1,11731671_at,1,6.015798312499999,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,GABARAP,11715479_a_at,4,11.510013749999999,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,GABARAPL2,11728662_s_at,4,10.140803875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,GDAP1,11739561_at,4,4.1809801250000005,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,GIGYF1,11720122_at,5,7.976303875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,GIGYF2,11739463_a_at,7,5.92280646875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,HIF1A,11718757_s_at,8,9.133406156249999,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,IKBKB,11730928_a_at,11,7.976852062500001,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,IL6,11760425_a_at,2,4.47500025,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,INF2,11736439_a_at,5,6.19483628125,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,IRF3,11745499_x_at,6,6.391156468749999,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,IRF7,11718916_a_at,1,8.60883903125,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,LATS1,11745334_a_at,3,3.05301559375,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,LATS2,11755581_a_at,3,6.8903771874999995,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,MAP1LC3B,11738984_x_at,4,9.535943781250001,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,MCL1,11715483_s_at,6,11.9708840625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,MFF,11745184_a_at,5,7.64578321875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,MFN1,11731456_at,3,6.65312546875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,MFN2,11741010_a_at,3,8.460021812499999,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,MIEF1,11757944_s_at,3,6.2288483125,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,MIEF2,11735347_a_at,1,4.3184254375,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,MST1,11721819_x_at,2,5.22792475,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,MTCH2,11721075_a_at,2,6.8688059375,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,MTFR1,11725658_a_at,5,5.66595434375,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,MTFR1L,11735789_a_at,8,7.0107515,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,MTOR,11716134_a_at,3,6.34867521875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,NBR1,11738519_x_at,6,7.740004062500001,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,NFKB1,11717542_a_at,1,8.772475625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,OPA1,11740746_s_at,5,6.2001858125,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,OPTN,11745271_x_at,3,8.828505781250001,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,PHB2,11715383_a_at,3,8.64648378125,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,PINK1,11726996_at,2,8.979108406249999,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,PLD6,11725448_at,2,4.748793125000001,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,PMAIP1,11724509_a_at,2,6.52786434375,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,RELA,11745440_s_at,3,7.845086374999999,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,RHEB,11716260_s_at,4,8.33705478125,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,RPS6KB1,11750648_x_at,7,6.645537,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,RPTOR,11722498_s_at,6,4.86937765625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,SQSTM1,11756761_x_at,5,9.10587965625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,TAX1BP1,11752195_s_at,5,9.43990371875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,TBK1,11717931_at,2,7.74253171875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,TEAD1,11752086_a_at,3,5.434990125,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,TEAD4,11733699_a_at,1,4.8098934374999995,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,TMEM173,11727044_a_at,1,6.948492343750001,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,TNF,11721577_at,1,6.52749275,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,TSC1,11718820_at,4,7.16334328125,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,TSC2,11756886_a_at,2,6.01873159375,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,ULK1,11744271_a_at,1,6.4601506875000005,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,VCP,11745875_x_at,4,8.11414215625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,VDAC1,11715655_s_at,1,7.4684931875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,VDAC2,11748509_s_at,2,9.358192687499999,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,VDAC3,11754510_s_at,3,9.26273015625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,WWTR1,11755099_a_at,3,6.7651060625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,candidate,YAP1,11717924_a_at,8,4.5778013125,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,ma,BID,11732218_x_at,4,8.29398871875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,ma,FTH1,11757633_x_at,2,12.271175,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,ma,LACTB,11721387_at,2,7.5909240625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,3,ma,PDK3,11730952_a_at,1,5.827045406250001,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,AKT1,11716087_s_at,3,7.293542875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,AMBRA1,11741563_a_at,3,6.42839159375,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,ATG5,11718147_a_at,3,6.371365375,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,ATG7,11750782_a_at,3,5.7564798125,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,BAK1,11748849_a_at,5,7.13063159375,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,BAX,11742537_a_at,2,6.2957809375,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,BBC3,11727707_a_at,2,8.33160921875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,BCL2,11721377_x_at,6,7.43235959375,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,BCL2L1,11739958_x_at,3,9.69342484375,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,BCL2L13,11747880_a_at,7,7.5835721875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,BID,11732218_x_at,4,8.25583515625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,BNIP3,11743084_s_at,2,5.55946078125,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,BNIP3L,11746802_x_at,6,11.12082815625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,CALCOCO2,11744395_s_at,5,8.52408475,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,CCL5,11753810_a_at,3,10.8315978125,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,CHUK,11754797_a_at,1,6.594112593749999,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,CXCL10,11720298_at,1,4.7225934375000005,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,DNM1,11761584_x_at,3,5.2772718125,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,DNM1L,11742435_a_at,4,7.423252375000001,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,DNM2,11735759_a_at,3,9.27785171875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,EIF4EBP1,11718284_x_at,3,7.232543250000001,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,FIS1,11723286_a_at,1,8.29237740625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,FKBP8,11743133_a_at,3,7.33741875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,FUNDC1,11731671_at,1,6.0237966875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,GABARAP,11715479_a_at,4,11.5221865625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,GABARAPL2,11728662_s_at,4,10.1534016875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,GDAP1,11739561_at,4,4.18152246875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,GIGYF1,11720122_at,5,8.0068670625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,GIGYF2,11739463_a_at,7,5.9918429062500005,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,HIF1A,11718757_s_at,8,9.1141031875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,IKBKB,11730928_a_at,11,8.00546046875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,IL6,11760425_a_at,2,4.459289499999999,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,INF2,11736439_a_at,5,6.13371575,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,IRF3,11745499_x_at,6,6.420673562499999,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,IRF7,11718916_a_at,1,8.558666093749999,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,LATS1,11745334_a_at,3,3.00408359375,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,LATS2,11755581_a_at,3,6.78420115625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,MAP1LC3B,11738984_x_at,4,9.53636515625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,MCL1,11715483_s_at,6,11.921226968749998,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,MFF,11745184_a_at,5,7.698614687499999,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,MFN1,11731456_at,3,6.67401325,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,MFN2,11741010_a_at,3,8.4539413125,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,MIEF1,11757944_s_at,3,6.277702968749999,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,MIEF2,11735347_a_at,1,4.313866875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,MST1,11721819_x_at,2,5.2036113125,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,MTCH2,11721075_a_at,2,6.89432053125,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,MTFR1,11725658_a_at,5,5.65948371875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,MTFR1L,11735789_a_at,8,7.0014770625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,MTOR,11716134_a_at,3,6.37926321875,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,NBR1,11738519_x_at,6,7.7293705,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,NFKB1,11717542_a_at,1,8.807768093750001,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,OPA1,11740746_s_at,5,6.251955125,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,OPTN,11745271_x_at,3,8.88652009375,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,PHB2,11715383_a_at,3,8.726307343750001,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,PINK1,11726996_at,2,8.99653015625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,PLD6,11725448_at,2,4.80172065625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,PMAIP1,11724509_a_at,2,6.5719240625,1,highest outer-training mean; exact ties by lexicographic probe ID
0,4,candidate,RELA,11745440_s_at,3,7.8974815312499995,1,highest outer-training mean; exact ties by lexicographic probe ID
