"profile","donor","Gene","common_rank_original","rank_percentile_original","p_value_original","common_adjusted_p_value_original","common_rank_mt_excluded","rank_percentile_mt_excluded","p_value_mt_excluded","common_adjusted_p_value_mt_excluded","rank_percentile_shift"
"official_default","hoa2","PDGFB",123,0.416382252559727,0.996429517713892,0.999999999988552,53,0.177474402730375,0.881922079490926,0.99999999999946,-0.238907849829352
"official_default","hoa2","PECAM1",12,0.037542662116041,0.945739569598546,0.999999999988552,10,0.0307167235494881,0.655357799049484,0.99999999999946,-0.00682593856655291
"official_default","hoa2","PGF",130,0.440273037542662,0.997123216895102,0.999999999988552,185,0.627986348122867,0.996589331287849,0.99999999999946,0.187713310580205
"official_default","hoa2","PHB2",205,0.696245733788396,0.999216781085112,0.999999999988552,196,0.665529010238908,0.997503043704449,0.99999999999946,-0.0307167235494881
"official_default","hoa2","PHLDA1",153,0.51877133105802,0.997977881616085,0.999999999988552,177,0.600682593856655,0.995888897460377,0.99999999999946,0.0819112627986349
"official_default","hoa2","PIK3R3",235,0.798634812286689,0.99957536946732,0.999999999988552,122,0.41296928327645,0.98023520146315,0.99999999999946,-0.385665529010239
"official_default","hoa2","PIM1",140,0.474402730375427,0.997493980053778,0.999999999988552,137,0.464163822525597,0.987962910126868,0.99999999999946,-0.0102389078498293
"official_default","hoa2","PINK1",199,0.675767918088737,0.999138774220195,0.999999999988552,174,0.590443686006826,0.995534096965437,0.99999999999946,-0.0853242320819112
"official_default","hoa2","PLAC9",221,0.750853242320819,0.999450511599471,0.999999999988552,242,0.822525597269625,0.999514943291453,0.99999999999946,0.0716723549488055
"official_default","hoa2","PLAUR",146,0.494880546075085,0.997770957041816,0.999999999988552,218,0.74061433447099,0.99877674707049,0.99999999999946,0.245733788395904
"official_default","hoa2","PLEKHG2",156,0.52901023890785,0.99804687735729,0.999999999988552,131,0.443686006825939,0.984027438202928,0.99999999999946,-0.0853242320819113
"official_default","hoa2","PMAIP1",174,0.590443686006826,0.998578692244294,0.999999999988552,227,0.771331058020478,0.999158926658624,0.99999999999946,0.180887372013652
"official_default","hoa2","PMPCA",265,0.901023890784983,0.999802996545932,0.999999999988552,140,0.474402730375427,0.990163232258841,0.99999999999946,-0.426621160409556
"official_default","hoa2","PMPCB",154,0.522184300341297,0.997981349846942,0.999999999988552,125,0.42320819112628,0.980954142475161,0.99999999999946,-0.098976109215017
"official_default","hoa2","PPP1R14A",51,0.170648464163823,0.986339645046176,0.999999999988552,55,0.184300341296928,0.887959204940843,0.99999999999946,0.0136518771331058
"official_default","hoa2","PRDX1",121,0.409556313993174,0.99615691085689,0.999999999988552,45,0.150170648464164,0.862546211885276,0.99999999999946,-0.25938566552901
"official_default","hoa2","PRDX2",82,0.276450511945392,0.992849633323663,0.999999999988552,38,0.126279863481229,0.846755538644846,0.99999999999946,-0.150170648464164
"official_default","hoa2","PRDX3",292,0.993174061433447,0.999998388378924,0.999999999988552,207,0.703071672354949,0.99809106947086,0.99999999999946,-0.290102389078498
"official_default","hoa2","PRDX5",76,0.255972696245734,0.992172868983237,0.999999999988552,33,0.109215017064846,0.835211472474579,0.99999999999946,-0.146757679180887
"official_default","hoa2","PRKX",84,0.283276450511945,0.993053580933025,0.999999999988552,152,0.515358361774744,0.992147259882186,0.99999999999946,0.232081911262799
"official_default","hoa2","RASGEF1B",285,0.969283276450512,0.999956219699248,0.999999999988552,165,0.559726962457338,0.994432692166382,0.99999999999946,-0.409556313993174
"official_default","hoa2","RCAN1",99,0.334470989761092,0.994708919762825,0.999999999988552,187,0.63481228668942,0.996777388430913,0.99999999999946,0.300341296928328
"official_default","hoa2","RELA",197,0.668941979522184,0.999115950658607,0.999999999988552,267,0.907849829351536,0.999919375788424,0.99999999999946,0.238907849829352
"official_default","hoa2","RGS16",32,0.10580204778157,0.975287737717276,0.999999999988552,62,0.208191126279863,0.911547091222621,0.99999999999946,0.102389078498293
"official_default","hoa2","RGS2",255,0.866894197952218,0.999737416555857,0.999999999988552,273,0.928327645051195,0.999927426692103,0.99999999999946,0.0614334470989761
"official_default","hoa2","RHEB",133,0.450511945392491,0.997181889127427,0.999999999988552,210,0.713310580204778,0.998307352368988,0.99999999999946,0.262798634812287
"official_default","hoa2","RND1",57,0.191126279863481,0.987442591871085,0.999999999988552,79,0.266211604095563,0.938833523566069,0.99999999999946,0.0750853242320819
"official_default","hoa2","RND3",289,0.982935153583618,0.999961504008169,0.999999999988552,287,0.976109215017065,0.999978240422253,0.99999999999946,-0.00682593856655289
"official_default","hoa2","RNPC3",251,0.853242320819113,0.999712116129238,0.999999999988552,261,0.887372013651877,0.999859984341115,0.99999999999946,0.0341296928327645
"official_default","hoa2","RPL32P3",183,0.621160409556314,0.998862419913267,0.999999999988552,166,0.563139931740614,0.994563709890922,0.99999999999946,-0.0580204778156996
"official_default","hoa2","RPS6KA5",242,0.822525597269625,0.999650416250165,0.999999999988552,256,0.870307167235495,0.999826636159363,0.99999999999946,0.0477815699658702
"official_default","hoa2","RPS6KB1",175,0.593856655290102,0.998589554656268,0.999999999988552,240,0.815699658703072,0.99950106372556,0.99999999999946,0.221843003412969
"official_default","hoa2","RRN3P1",278,0.945392491467577,0.999904349776563,0.999999999988552,148,0.501706484641638,0.991797182998553,0.99999999999946,-0.443686006825939
"official_default","hoa2","SELE",29,0.0955631399317406,0.972777092255867,0.999999999988552,6,0.0170648464163823,0.604916702662448,0.99999999999946,-0.0784982935153584
"official_default","hoa2","SEMA3A",79,0.266211604095563,0.992622649594105,0.999999999988552,209,0.709897610921502,0.998198337121371,0.99999999999946,0.443686006825939
"official_default","hoa2","SEMA3G",60,0.201365187713311,0.987959370553763,0.999999999988552,39,0.129692832764505,0.847542946188355,0.99999999999946,-0.0716723549488055
"official_default","hoa2","SEMA4A",38,0.126279863481229,0.97954196082049,0.999999999988552,24,0.0784982935153584,0.777291274404286,0.99999999999946,-0.0477815699658703
"official_default","hoa2","SERPINE1",15,0.0477815699658703,0.952920023212543,0.999999999988552,87,0.293515358361775,0.951439089028854,0.99999999999946,0.245733788395904
"official_default","hoa2","SIPA1L2",109,0.368600682593857,0.995525379262859,0.999999999988552,93,0.313993174061433,0.961109995207378,0.99999999999946,-0.0546075085324232
"official_default","hoa2","SLC25A44",22,0.0716723549488055,0.964316554977245,0.999999999988552,18,0.0580204778156997,0.758866493932802,0.99999999999946,-0.0136518771331058
"official_default","hoa2","SLC26A2",279,0.948805460750853,0.999916256705273,0.999999999988552,136,0.460750853242321,0.987629766274326,0.99999999999946,-0.488054607508532
"official_default","hoa2","SLC4A7",225,0.764505119453925,0.999486390538495,0.999999999988552,265,0.901023890784983,0.999913893593184,0.99999999999946,0.136518771331058
"official_default","hoa2","SLC5A3",270,0.918088737201365,0.999844228947939,0.999999999988552,293,0.996587030716723,0.999999999999196,0.99999999999946,0.0784982935153583
"official_default","hoa2","SLC6A6",166,0.563139931740614,0.998383155705162,0.999999999988552,51,0.170648464163823,0.878166461416225,0.99999999999946,-0.392491467576792
"official_default","hoa2","SNORD3A",192,0.651877133105802,0.998998466140308,0.999999999988552,163,0.552901023890785,0.993864986572018,0.99999999999946,-0.0989761092150171
"official_default","hoa2","SOD1",149,0.505119453924915,0.997842488395185,0.999999999988552,109,0.368600682593857,0.974292441303958,0.99999999999946,-0.136518771331058
"official_default","hoa2","SOD2",36,0.119453924914676,0.978059781300561,0.999999999988552,107,0.361774744027304,0.973551540346824,0.99999999999946,0.242320819112628
"official_default","hoa2","SOX13",97,0.327645051194539,0.99443141954442,0.999999999988552,86,0.290102389078498,0.948341944571231,0.99999999999946,-0.037542662116041
"official_default","hoa2","SOX17",92,0.310580204778157,0.99402383190583,0.999999999988552,127,0.430034129692833,0.982105693991013,0.99999999999946,0.119453924914676
"official_default","hoa2","SRGN",110,0.372013651877133,0.995630653787368,0.999999999988552,43,0.143344709897611,0.858880492259879,0.99999999999946,-0.228668941979522
"official_default","hoa2","SYBU",214,0.726962457337884,0.999358592857277,0.999999999988552,237,0.805460750853242,0.999423598944128,0.99999999999946,0.0784982935153583
"official_default","hoa2","SYNJ2",71,0.238907849829352,0.99096215102104,0.999999999988552,135,0.457337883959044,0.987050693091504,0.99999999999946,0.218430034129693
"official_default","hoa2","SYT11",237,0.805460750853242,0.99959535181697,0.999999999988552,90,0.303754266211604,0.957026563957749,0.99999999999946,-0.501706484641638
"official_default","hoa2","TAGLN",212,0.720136518771331,0.999340480208554,0.999999999988552,236,0.802047781569966,0.999421913842643,0.99999999999946,0.0819112627986348
"official_default","hoa2","TAX1BP1",113,0.382252559726962,0.995736379600391,0.999999999988552,233,0.791808873720137,0.999370584650131,0.99999999999946,0.409556313993174
"official_default","hoa2","TBK1",252,0.856655290102389,0.99971536248466,0.999999999988552,286,0.972696245733788,0.999976967176455,0.99999999999946,0.116040955631399
"official_default","hoa2","TCF15",120,0.406143344709898,0.996145428284505,0.999999999988552,130,0.440273037542662,0.983715101196615,0.99999999999946,0.0341296928327645
"official_default","hoa2","TEAD1",227,0.771331058020478,0.999529458151908,0.999999999988552,205,0.696245733788396,0.997953228183125,0.99999999999946,-0.0750853242320819
"official_default","hoa2","TEAD4",277,0.9419795221843,0.999881775338182,0.999999999988552,243,0.825938566552901,0.999524854752604,0.99999999999946,-0.116040955631399
"official_default","hoa2","TEK",190,0.645051194539249,0.998986079974073,0.999999999988552,37,0.122866894197952,0.845522044012726,0.99999999999946,-0.522184300341297
"official_default","hoa2","TFAM",103,0.348122866894198,0.995005317937767,0.999999999988552,157,0.532423208191126,0.993092231691742,0.99999999999946,0.184300341296928
"official_default","hoa2","THBS1",249,0.84641638225256,0.999679239857957,0.999999999988552,284,0.965870307167236,0.999971825329293,0.99999999999946,0.119453924914676
"official_default","hoa2","THY1",145,0.491467576791809,0.997761488683394,0.999999999988552,228,0.774744027303754,0.999179899871331,0.99999999999946,0.283276450511945
"official_default","hoa2","TIMP4",193,0.655290102389078,0.999007401226018,0.999999999988552,251,0.853242320819113,0.99968059776145,0.99999999999946,0.197952218430034
"official_default","hoa2","TIPARP",14,0.0443686006825939,0.952495469150316,0.999999999988552,50,0.167235494880546,0.877661092712588,0.99999999999946,0.122866894197952
"official_default","hoa2","TLCD2",290,0.986348122866894,0.999967888072277,0.999999999988552,266,0.904436860068259,0.999917061809605,0.99999999999946,-0.0819112627986348
"official_default","hoa2","TM6SF1",105,0.354948805460751,0.995246152640062,0.999999999988552,92,0.310580204778157,0.960385183912462,0.99999999999946,-0.0443686006825939
"official_default","hoa2","TMEM161B-AS1",177,0.600682593856655,0.998696357280772,0.999999999988552,139,0.47098976109215,0.990033376943207,0.99999999999946,-0.129692832764505
"official_default","hoa2","TMEM173",188,0.638225255972696,0.998968918145934,0.999999999988552,224,0.761092150170648,0.998964418765971,0.99999999999946,0.122866894197952
"official_default","hoa2","TNFAIP3",112,0.378839590443686,0.995725786656165,0.999999999988552,67,0.225255972696246,0.918134917597606,0.99999999999946,-0.15358361774744
"official_default","hoa2","TNFRSF4",118,0.399317406143345,0.995881439594901,0.999999999988552,151,0.511945392491468,0.992133502677944,0.99999999999946,0.112627986348123
"official_default","hoa2","TRAP1",176,0.597269624573379,0.998663131956402,0.999999999988552,168,0.569965870307167,0.995140049089356,0.99999999999946,-0.0273037542662116
"official_default","hoa2","TRDMT1",233,0.791808873720137,0.999555870878206,0.999999999988552,146,0.494880546075085,0.991169727139758,0.99999999999946,-0.296928327645051
"official_default","hoa2","TSC1",284,0.965870307167236,0.999956107336567,0.999999999988552,289,0.982935153583618,0.99999204675593,0.99999999999946,0.0170648464163822
"official_default","hoa2","TSC2",230,0.781569965870307,0.999534881644089,0.999999999988552,190,0.645051194539249,0.996909267569549,0.99999999999946,-0.136518771331058
"official_default","hoa2","TSPAN13",46,0.15358361774744,0.984747756503628,0.999999999988552,32,0.10580204778157,0.825384234137579,0.99999999999946,-0.0477815699658703
"official_default","hoa2","TTC21B",159,0.539249146757679,0.998236145865963,0.999999999988552,156,0.52901023890785,0.992699444230425,0.99999999999946,-0.0102389078498294
"official_default","hoa2","TXN2",210,0.713310580204778,0.999315979581538,0.999999999988552,225,0.764505119453925,0.998981519198201,0.99999999999946,0.0511945392491469
"official_default","hoa2","ULK1",180,0.610921501706485,0.998807510334493,0.999999999988552,254,0.863481228668942,0.999756791360549,0.99999999999946,0.252559726962457
"official_default","hoa2","UQCRB",64,0.215017064846416,0.989715797542107,0.999999999988552,21,0.068259385665529,0.767978445332547,0.99999999999946,-0.146757679180887
"official_default","hoa2","UQCRC1",239,0.812286689419795,0.999615536668317,0.999999999988552,171,0.580204778156997,0.995418524775408,0.99999999999946,-0.232081911262799
"official_default","hoa2","UQCRC2",62,0.208191126279863,0.988438618014672,0.999999999988552,112,0.378839590443686,0.975350757178211,0.99999999999946,0.170648464163823
"official_default","hoa2","VCAM1",234,0.795221843003413,0.999572844792435,0.999999999988552,161,0.546075085324232,0.993735195982501,0.99999999999946,-0.249146757679181
"official_default","hoa2","VCAN",115,0.389078498293515,0.995842135136435,0.999999999988552,128,0.433447098976109,0.983302065233436,0.99999999999946,0.0443686006825939
"official_default","hoa2","VCP",165,0.559726962457338,0.998380147368258,0.999999999988552,99,0.334470989761092,0.966523126458434,0.99999999999946,-0.225255972696246
"official_default","hoa2","VDAC1",184,0.62457337883959,0.998862563751706,0.999999999988552,249,0.84641638225256,0.999674381330571,0.99999999999946,0.221843003412969
"official_default","hoa2","VDAC2",116,0.392491467576792,0.995858936097643,0.999999999988552,118,0.399317406143345,0.978960041448786,0.99999999999946,0.00682593856655289
"official_default","hoa2","VDAC3",150,0.508532423208191,0.9979032184571,0.999999999988552,129,0.436860068259386,0.98368528292887,0.99999999999946,-0.0716723549488055
"official_default","hoa2","VEGFC",111,0.37542662116041,0.995641177367994,0.999999999988552,159,0.539249146757679,0.993659296945665,0.99999999999946,0.16382252559727
